FECHA;PRODUCCION;META/TIEMPO;ÁREA;SEMANA;MES;DIVISION2;AÑO
13/4/2026;1200;1,140.74;PRODUCCION;SEM 16;ABRIL; INTERIOR DETALLE ;2026
13/4/2026;800;712.96;PRODUCCION;SEM 16;ABRIL; INTERIOR DETALLE ;2026
13/4/2026;600;544.44;PRODUCCION;SEM 16;ABRIL; INTERIOR DETALLE ;2026
13/4/2026;400;350;PRODUCCION;SEM 16;ABRIL; INTERIOR DETALLE ;2026
13/4/2026;200;194.44;PRODUCCION;SEM 16;ABRIL; INTERIOR DETALLE ;2026
13/4/2026;150;83.33;PRODUCCION;SEM 16;ABRIL; ACCESORIOS ;2026
11/4/2026;150;56.67;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2026
11/4/2026;360;272.59;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2026
11/4/2026;54;49.63;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2026
11/4/2026;720;615.74;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
10/4/2026;144;112.59;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
10/4/2026;1000;557.41;PRODUCCION;SEM 15;ABRIL; INTERIOR DETALLE ;2026
10/4/2026;432;467.96;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
10/4/2026;400;350;PRODUCCION;SEM 15;ABRIL; INTERIOR DETALLE ;2026
10/4/2026;400;440.74;PRODUCCION;SEM 15;ABRIL; INTERIOR DETALLE ;2026
10/4/2026;400;324.07;PRODUCCION;SEM 15;ABRIL; INTERIOR DETALLE ;2026
10/4/2026;400;388.89;PRODUCCION;SEM 15;ABRIL; INTERIOR DETALLE ;2026
10/4/2026;800;583.33;PRODUCCION;SEM 15;ABRIL; INTERIOR DETALLE ;2026
10/4/2026;400;453.7;PRODUCCION;SEM 15;ABRIL; INTERIOR DETALLE ;2026
9/4/2026;144;119.44;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
9/4/2026;216;200;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
9/4/2026;144;180.56;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
9/4/2026;96;116.67;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
9/4/2026;96;63.89;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
9/4/2026;144;150;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
9/4/2026;96;69.44;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
9/4/2026;288;279.56;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
9/4/2026;143;108.33;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
9/4/2026;120;128.44;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
8/4/2026;180;120;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
8/4/2026;240;149.07;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
8/4/2026;200;143.89;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
8/4/2026;288;206.11;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
8/4/2026;60;45.37;PRODUCCION;SEM 15;ABRIL; BEBE ;2026
1/4/2026;144;72.22;PRODUCCION;SEM 14;ABRIL; HOGAR ;2026
1/4/2026;144;72.22;PRODUCCION;SEM 14;ABRIL; HOGAR ;2026
1/4/2026;144;77.04;PRODUCCION;SEM 14;ABRIL; HOGAR ;2026
1/4/2026;144;255.19;PRODUCCION;SEM 14;ABRIL; HOGAR ;2026
1/4/2026;120;80;PRODUCCION;SEM 14;ABRIL; HOGAR ;2026
1/4/2026;144;132;PRODUCCION;SEM 14;ABRIL; HOGAR ;2026
1/4/2026;120;92;PRODUCCION;SEM 14;ABRIL; HOGAR ;2026
1/4/2026;144;112;PRODUCCION;SEM 14;ABRIL; HOGAR ;2026
27/4/2026;12;88.67;PRODUCCION;SEM 18;ABRIL; HOGAR ;2026
26/4/2026;600;1,177.22;PRODUCCION;SEM 18;ABRIL; CUIDADO PERSONAL ;2026
26/4/2026;600;989.44;PRODUCCION;SEM 18;ABRIL; CUIDADO PERSONAL ;2026
24/4/2026;12;14.81;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
24/4/2026;48;101.85;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
24/4/2026;36;61.11;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
24/4/2026;48;118.52;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
24/4/2026;48;62.96;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
24/4/2026;120;174.22;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
24/4/2026;96;157.41;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
24/4/2026;120;132.22;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;96;140;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;120;93.33;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;120;155.56;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;240;311.11;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;120;166.67;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;480;366.67;PRODUCCION;SEM 17;ABRIL; CELEBRACIONES ;2026
20/4/2026;720;544.44;PRODUCCION;SEM 17;ABRIL; CELEBRACIONES ;2026
20/4/2026;720;477.78;PRODUCCION;SEM 17;ABRIL; CELEBRACIONES ;2026
20/4/2026;720;444.44;PRODUCCION;SEM 17;ABRIL; CELEBRACIONES ;2026
20/4/2026;720;555.56;PRODUCCION;SEM 17;ABRIL; CELEBRACIONES ;2026
20/4/2026;480;400;PRODUCCION;SEM 17;ABRIL; CELEBRACIONES ;2026
20/4/2026;480;450;PRODUCCION;SEM 17;ABRIL; CELEBRACIONES ;2026
20/4/2026;360;316.67;PRODUCCION;SEM 17;ABRIL; CELEBRACIONES ;2026
19/4/2026;120;144.44;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
19/4/2026;600;288.89;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
19/4/2026;450;314.81;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
19/4/2026;1200;953.7;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
19/4/2026;600;476.67;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;141;250;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;144;223.89;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;141;208.33;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;141;144.44;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;93;404.44;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;10;14.44;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;10;14.44;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;11;7.22;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;19;72.22;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;12;28.89;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;11;28.89;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;11;14.44;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;11;21.67;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;11;21.67;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;11;21.67;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;11;21.67;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;384;483.89;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;96;122.78;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;192;267.22;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;720;707.78;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;600;563.33;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
13/4/2026;120;191.33;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
13/4/2026;160;197.56;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
13/4/2026;160;164.89;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
13/4/2026;160;185.11;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
13/4/2026;120;62.22;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
11/4/2026;240;172.22;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
11/4/2026;144;245.56;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
11/4/2026;128;215.33;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
11/4/2026;168;170;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
11/4/2026;360;362.67;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
11/4/2026;400;290.89;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
11/4/2026;144;102;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
9/4/2026;186;219.11;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
9/4/2026;300;328.67;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
9/4/2026;300;294.67;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
9/4/2026;360;419.33;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
9/4/2026;300;362.67;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
8/4/2026;40;56.3;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2026
8/4/2026;80;151.11;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2026
8/4/2026;48;62.5;PRODUCCION;SEM 15;ABRIL; CALZADO ;2026
8/4/2026;72;83.33;PRODUCCION;SEM 15;ABRIL; CALZADO ;2026
8/4/2026;72;103.52;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
8/4/2026;72;146.85;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
27/4/2026;48;85.19;PRODUCCION;SEM 18;ABRIL; HOGAR ;2026
27/4/2026;144;113.33;PRODUCCION;SEM 18;ABRIL; HOGAR ;2026
27/4/2026;120;79.63;PRODUCCION;SEM 18;ABRIL; HOGAR ;2026
27/4/2026;96;90.74;PRODUCCION;SEM 18;ABRIL; HOGAR ;2026
27/4/2026;141;155.56;PRODUCCION;SEM 18;ABRIL; HOGAR ;2026
26/4/2026;360;370.37;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
26/4/2026;600;2,000.00;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
26/4/2026;156;144.44;PRODUCCION;SEM 18;ABRIL; CUIDADO PERSONAL ;2026
25/4/2026;1440;1,703.70;PRODUCCION;SEM 17;ABRIL; BELLEZA ;2026
23/4/2026;84;129.63;PRODUCCION;SEM 17;ABRIL; ESCOLAR ;2026
23/4/2026;102;185.19;PRODUCCION;SEM 17;ABRIL; ESCOLAR ;2026
23/4/2026;222;229.63;PRODUCCION;SEM 17;ABRIL; ESCOLAR ;2026
23/4/2026;138;129.63;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;78;74.07;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;168;127.78;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;96;55.56;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;192;116.67;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;160;79.63;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;120;70.37;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
23/4/2026;72;77.78;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
22/4/2026;576;216.67;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
22/4/2026;576;252.78;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
22/4/2026;576;498.33;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
22/4/2026;576;548.89;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
22/4/2026;576;447.78;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
22/4/2026;576;924.44;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
22/4/2026;576;433.33;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
22/4/2026;576;866.67;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
21/4/2026;184;184;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
21/4/2026;576;508.33;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
21/4/2026;576;1,241.67;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
20/4/2026;24;46.3;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;30;22.67;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;240;238.89;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;72;42.59;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;216;105.56;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;168;111.11;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;168;135.19;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;168;170.37;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;144;146.3;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;64;147.33;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
20/4/2026;64;196.44;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
19/4/2026;300;361.11;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
19/4/2026;480;483.89;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
19/4/2026;480;498.33;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
19/4/2026;480;534.44;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
19/4/2026;600;678.89;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
19/4/2026;360;476.67;PRODUCCION;SEM 17;ABRIL; CUIDADO PERSONAL ;2026
18/4/2026;300;223.89;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
18/4/2026;252;288.89;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
18/4/2026;12;21.67;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
18/4/2026;252;317.78;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
18/4/2026;48;50.56;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
18/4/2026;300;303.33;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
18/4/2026;120;209.44;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
18/4/2026;120;151.67;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
18/4/2026;264;310.56;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
18/4/2026;80;148.15;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
16/4/2026;216;111.11;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;240;151.67;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;288;495.37;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;288;361.11;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;192;407.41;PRODUCCION;SEM 16;ABRIL; CUIDADO PERSONAL ;2026
16/4/2026;300;440.56;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
16/4/2026;240;252.78;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
15/4/2026;300;545.28;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
15/4/2026;288;97.5;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
15/4/2026;300;227.5;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
15/4/2026;300;270.83;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
15/4/2026;300;357.5;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
15/4/2026;300;361.11;PRODUCCION;SEM 16;ABRIL; HOGAR ;2026
10/4/2026;360;234.22;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
10/4/2026;216;181.33;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
10/4/2026;192;94.44;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
10/4/2026;216;94.44;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
10/4/2026;96;75.56;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
10/4/2026;96;123.15;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
10/4/2026;72;110.19;PRODUCCION;SEM 15;ABRIL; HOGAR ;2026
8/4/2026;300;303.33;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2026
8/4/2026;360;492.59;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2026
8/4/2026;360;655.56;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2026
7/4/2026;100;360;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2026
7/4/2026;1200;1,106.67;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2026
7/4/2026;960;933.33;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2026
6/4/2026;312;325.93;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2026
6/4/2026;120;81.48;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2026
6/4/2026;720;928.89;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2026
6/4/2026;720;781.48;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2026
2/4/2026;347;144.44;PRODUCCION;SEM 14;ABRIL; ACCESORIOS ;2026
2/4/2026;400;366.67;PRODUCCION;SEM 14;ABRIL; ACCESORIOS ;2026
2/4/2026;480;611.11;PRODUCCION;SEM 14;ABRIL; ACCESORIOS ;2026
29/4/2026;360;777.78;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
29/4/2026;600;1,333.33;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
29/4/2026;600;888.89;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
29/4/2026;600;777.78;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
27/4/2026;48;48;PRODUCCION;SEM 18;ABRIL; ROPA ;2026
27/4/2026;48;48;PRODUCCION;SEM 18;ABRIL; ROPA ;2026
27/4/2026;48;48;PRODUCCION;SEM 18;ABRIL; ROPA ;2026
27/4/2026;67;68.44;PRODUCCION;SEM 18;ABRIL; ROPA ;2026
27/4/2026;48;44.44;PRODUCCION;SEM 18;ABRIL; ROPA ;2026
27/4/2026;146;81.48;PRODUCCION;SEM 18;ABRIL; ROPA ;2026
27/4/2026;142;118.52;PRODUCCION;SEM 18;ABRIL; ROPA ;2026
27/4/2026;144;125.93;PRODUCCION;SEM 18;ABRIL; ROPA ;2026
27/4/2026;300;370.37;PRODUCCION;SEM 18;ABRIL; BELLEZA ;2026
27/4/2026;480;372.22;PRODUCCION;SEM 18;ABRIL; CELEBRACIONES ;2026
27/4/2026;60;38.89;PRODUCCION;SEM 18;ABRIL; CELEBRACIONES ;2026
27/4/2026;719;700;PRODUCCION;SEM 18;ABRIL; CELEBRACIONES ;2026
25/4/2026;600;437.04;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;432;900;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;432;466.67;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;432;488.89;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
22/4/2026;120;80.74;PRODUCCION;SEM 17;ABRIL; ACCESORIOS ;2026
22/4/2026;30;37.78;PRODUCCION;SEM 17;ABRIL; ACCESORIOS ;2026
22/4/2026;46;44.44;PRODUCCION;SEM 17;ABRIL; ACCESORIOS ;2026
22/4/2026;240;265.19;PRODUCCION;SEM 17;ABRIL; ACCESORIOS ;2026
22/4/2026;180;168.52;PRODUCCION;SEM 17;ABRIL; HOGAR ;2026
22/4/2026;36;22.22;PRODUCCION;SEM 17;ABRIL; ACCESORIOS ;2026
10/4/2026;24;18.67;PRODUCCION;SEM 15;ABRIL; ROPA ;2026
10/4/2026;48;38.89;PRODUCCION;SEM 15;ABRIL; ROPA ;2026
10/4/2026;71;74.67;PRODUCCION;SEM 15;ABRIL; ROPA ;2026
9/4/2026;72;46.67;PRODUCCION;SEM 15;ABRIL; ROPA ;2026
9/4/2026;48;31.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2026
8/4/2026;96;92.59;PRODUCCION;SEM 15;ABRIL; CUIDADO PERSONAL ;2026
8/4/2026;240;328.7;PRODUCCION;SEM 15;ABRIL; CUIDADO PERSONAL ;2026
8/4/2026;240;314.81;PRODUCCION;SEM 15;ABRIL; CUIDADO PERSONAL ;2026
8/4/2026;240;194.44;PRODUCCION;SEM 15;ABRIL; CUIDADO PERSONAL ;2026
8/4/2026;480;412.04;PRODUCCION;SEM 15;ABRIL; CUIDADO PERSONAL ;2026
8/4/2026;144;185.19;PRODUCCION;SEM 15;ABRIL; CUIDADO PERSONAL ;2026
8/4/2026;960;902.78;PRODUCCION;SEM 15;ABRIL; CUIDADO PERSONAL ;2026
7/4/2026;96;111.11;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2026
7/4/2026;78;38.89;PRODUCCION;SEM 15;ABRIL; ROPA ;2026
7/4/2026;55;13.61;PRODUCCION;SEM 15;ABRIL; ROPA ;2026
7/4/2026;30;7.22;PRODUCCION;SEM 15;ABRIL; ROPA ;2026
7/4/2026;144;58.33;PRODUCCION;SEM 15;ABRIL; ROPA ;2026
30/4/2026;600;696.3;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
30/4/2026;600;637.04;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
30/4/2026;456;555.56;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
29/4/2026;144;148.15;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
29/4/2026;600;1,088.89;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
29/4/2026;600;762.96;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
29/4/2026;360;703.7;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;600;207.41;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;120;222.22;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;648;1,037.04;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;600;814.81;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;600;800;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;600;712.96;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;600;810.19;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;600;324.07;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;600;486.11;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;600;777.78;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;600;259.26;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
28/4/2026;648;324.07;PRODUCCION;SEM 18;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;486.11;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;360;648.15;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;810.19;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;486.11;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;648.15;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;1200;1,620.37;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;1200;1,037.04;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;360;259.26;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;360;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;1200;648.15;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;1200;1,296.30;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;1200;972.22;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;800;486.11;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;486.11;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;356.48;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;388.89;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;777.78;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;421.3;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;388.89;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;259.26;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;324.07;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;259.26;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
25/4/2026;600;226.85;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
24/4/2026;600;486.11;PRODUCCION;SEM 17;ABRIL; INTERIOR DETALLE ;2026
